ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Default
5113761,F,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11146,-1442,1,1,1,0,None,3,0
5113763,M,N,Y,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,-13538,-2019,1,0,1,0,Laborers,1,0
5113769,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15281,-254,1,0,0,0,None,3,0
5113771,F,N,Y,1,405000,Pensioner,Secondary / secondary special,Married,House / apartment,-16920,365243,1,0,0,0,None,3,0
5113774,F,N,Y,0,360000,Pensioner,Higher education,Married,House / apartment,-20355,365243,1,0,1,1,None,2,0
5113775,F,N,Y,0,360000,Pensioner,Higher education,Married,House / apartment,-20355,365243,1,0,1,1,None,2,0
5113776,F,Y,Y,1,315000,State servant,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,Core staff,3,0
5113778,F,Y,Y,1,315000,State servant,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,Core staff,3,0
5113780,F,Y,Y,1,315000,State servant,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,Core staff,3,0
5113782,F,Y,Y,1,315000,State servant,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,Core staff,3,0
5113783,M,Y,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,-18362,-2141,1,0,0,0,Medicine staff,2,0
5113784,M,Y,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,-18362,-2141,1,0,0,0,Medicine staff,2,0
5113785,M,Y,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,-18362,-2141,1,0,0,0,Medicine staff,2,0
5113791,M,Y,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,-18362,-2141,1,0,0,0,Medicine staff,2,0
5113814,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11926,-1166,1,1,0,0,Cooking staff,3,0
5113815,F,N,Y,0,180000,State servant,Higher education,Civil marriage,House / apartment,-16490,-2750,1,0,1,0,High skill tech staff,2,0
5113816,F,N,Y,0,180000,State servant,Higher education,Civil marriage,House / apartment,-16490,-2750,1,0,1,0,High skill tech staff,2,0
5113817,F,N,Y,0,180000,State servant,Higher education,Civil marriage,House / apartment,-16490,-2750,1,0,1,0,High skill tech staff,2,0
5113818,F,N,Y,0,180000,State servant,Higher education,Civil marriage,House / apartment,-16490,-2750,1,0,1,0,High skill tech staff,2,0
5113820,F,Y,N,0,252000,Commercial associate,Higher education,Single / not married,House / apartment,-9097,-132,1,0,0,0,Managers,1,0
5113824,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113825,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113826,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113827,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113828,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113829,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113830,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113831,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2,0
5113833,F,N,Y,0,360000,Commercial associate,Higher education,Married,House / apartment,-11894,-1106,1,0,0,0,None,2,0
5113834,M,N,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-8461,-1593,1,1,0,0,Drivers,2,0
5113835,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113836,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113837,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113838,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113839,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113840,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113841,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113842,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,0
5113844,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-22078,365243,1,0,0,0,None,2,0
5113845,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-22078,365243,1,0,0,0,None,2,0
5113847,F,N,Y,0,225000,Working,Secondary / secondary special,Widow,House / apartment,-19890,-2384,1,1,0,0,High skill tech staff,1,0
5113848,F,N,Y,0,225000,Working,Secondary / secondary special,Widow,House / apartment,-19890,-2384,1,1,0,0,High skill tech staff,1,0
5113854,M,N,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-15323,-8290,1,1,0,0,Laborers,1,0
5113856,M,N,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-15323,-8290,1,1,0,0,Laborers,1,0
5113866,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113867,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113868,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113869,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113871,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113872,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113873,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2,0
5113875,M,N,N,0,382500,Working,Higher education,Married,House / apartment,-16300,-3146,1,1,1,0,Sales staff,2,0
5113881,F,N,N,2,180000,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4,0
5113883,F,N,N,2,180000,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4,0
5113885,F,N,N,2,180000,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4,0
5113889,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113890,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113893,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113894,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113895,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113896,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113897,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2,0
5113899,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113900,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113904,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113905,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113906,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113907,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113910,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113911,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113912,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2,0
5113915,F,N,N,0,450000,Working,Higher education,Married,With parents,-20343,-1838,1,1,1,0,None,2,0
5113917,F,N,N,0,450000,Working,Higher education,Married,With parents,-20343,-1838,1,1,1,0,None,2,0
5113918,F,N,N,0,450000,Working,Higher education,Married,With parents,-20343,-1838,1,1,1,0,None,2,0
5113921,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,None,1,0
5113922,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,None,1,0
5113923,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,None,1,0
5113924,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,None,1,0
5113925,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,None,1,0
5113926,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,None,1,0
5113933,F,N,N,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23271,365243,1,0,1,0,None,1,1
5113934,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,-17370,-8443,1,1,1,0,None,2,0
5113935,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,-17370,-8443,1,1,1,0,None,2,1
5113937,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,-17370,-8443,1,1,1,0,None,2,0
5113938,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,-17370,-8443,1,1,1,0,None,2,0
5113942,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,-17370,-8443,1,1,1,0,None,2,0
5113946,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12782,-224,1,1,0,0,Laborers,4,0
5113948,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12782,-224,1,1,0,0,Laborers,4,0
5113952,M,Y,N,2,153000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13524,-2173,1,0,0,0,Laborers,4,0
5113953,M,Y,N,0,360000,Commercial associate,Higher education,Separated,House / apartment,-13044,-1747,1,0,1,0,Managers,1,0
5113955,F,N,N,0,67500,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2,0
5113957,F,N,N,0,67500,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2,0
5113958,F,N,N,0,67500,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2,0
5113959,M,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-13602,-1382,1,1,1,0,Drivers,1,0
5113963,M,Y,N,0,247500,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1,0
5113964,M,Y,N,0,247500,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1,0
5113965,M,Y,N,0,247500,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1,0
5113966,M,Y,N,0,247500,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1,0
5113968,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113969,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113970,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113972,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113973,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113974,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113975,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3,0
5113976,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113977,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113978,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113979,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113980,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113981,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113982,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113983,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113984,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2,0
5113986,M,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12069,-1959,1,0,1,0,Low-skill Laborers,2,0
5113987,M,Y,N,0,247500,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2,0
5113992,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5113993,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5113994,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5113996,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5113997,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5113998,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114000,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114001,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114003,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114004,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114005,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114006,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114007,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114008,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114009,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4,0
5114014,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-8107,-985,1,0,0,0,Drivers,1,0
5114015,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-8107,-985,1,0,0,0,Drivers,1,0
5114016,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-8107,-985,1,0,0,0,Drivers,1,0
5114018,M,Y,N,0,180000,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2,0
5114020,M,Y,N,0,180000,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2,0
5114021,M,Y,N,0,180000,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2,0
5114026,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114028,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114029,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114030,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114031,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114032,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114033,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114034,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114035,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114037,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114038,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
5114039,F,N,N,0,99000,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,None,2,0
